index,degree,edge_type,group
2479,15.0,a_both,miRNA
2480,2.0,a_both,miRNA
2481,12.0,a_both,miRNA
2482,19.0,a_both,miRNA
2483,7.0,a_both,miRNA
2484,12.0,a_both,miRNA
2485,3.0,a_both,miRNA
2486,10.0,a_both,miRNA
2487,6.0,a_both,miRNA
2488,2.0,a_both,miRNA
2489,14.0,a_both,miRNA
2490,12.0,a_both,miRNA
2491,9.0,a_both,miRNA
2492,6.0,a_both,miRNA
2493,8.0,a_both,miRNA
2494,12.0,a_both,miRNA
2495,9.0,a_both,miRNA
2496,9.0,a_both,miRNA
2497,2.0,a_both,miRNA
2498,14.0,a_both,miRNA
2499,4.0,a_both,miRNA
2500,4.0,a_both,miRNA
2501,12.0,a_both,miRNA
2502,16.0,a_both,miRNA
2503,7.0,a_both,miRNA
2504,17.0,a_both,miRNA
2505,8.0,a_both,miRNA
2506,14.0,a_both,miRNA
2507,15.0,a_both,miRNA
2508,2.0,a_both,miRNA
2509,10.0,a_both,miRNA
2510,12.0,a_both,miRNA
2511,15.0,a_both,miRNA
2512,10.0,a_both,miRNA
2513,10.0,a_both,miRNA
2514,12.0,a_both,miRNA
2515,4.0,a_both,miRNA
2516,12.0,a_both,miRNA
2517,11.0,a_both,miRNA
2518,2.0,a_both,miRNA
2519,6.0,a_both,miRNA
2520,9.0,a_both,miRNA
2521,11.0,a_both,miRNA
2522,10.0,a_both,miRNA
2523,9.0,a_both,miRNA
2524,12.0,a_both,miRNA
2525,9.0,a_both,miRNA
2526,2.0,a_both,miRNA
2527,9.0,a_both,miRNA
2528,13.0,a_both,miRNA
2529,14.0,a_both,miRNA
2530,13.0,a_both,miRNA
2531,12.0,a_both,miRNA
2532,15.0,a_both,miRNA
2533,13.0,a_both,miRNA
2534,12.0,a_both,miRNA
2535,14.0,a_both,miRNA
2536,8.0,a_both,miRNA
2537,2.0,a_both,miRNA
2538,10.0,a_both,miRNA
2539,6.0,a_both,miRNA
2540,6.0,a_both,miRNA
2541,6.0,a_both,miRNA
2542,10.0,a_both,miRNA
2543,9.0,a_both,miRNA
2544,6.0,a_both,miRNA
2545,10.0,a_both,miRNA
2546,8.0,a_both,miRNA
2547,14.0,a_both,miRNA
2548,8.0,a_both,miRNA
2549,3.0,a_both,miRNA
2550,15.0,a_both,miRNA
2551,8.0,a_both,miRNA
2552,7.0,a_both,miRNA
2553,6.0,a_both,miRNA
2554,14.0,a_both,miRNA
2555,18.0,a_both,miRNA
2556,6.0,a_both,miRNA
2557,7.0,a_both,miRNA
2558,4.0,a_both,miRNA
2559,6.0,a_both,miRNA
2560,4.0,a_both,miRNA
2561,12.0,a_both,miRNA
2562,2.0,a_both,miRNA
2563,15.0,a_both,miRNA
2564,8.0,a_both,miRNA
2565,12.0,a_both,miRNA
2566,16.0,a_both,miRNA
2567,11.0,a_both,miRNA
2568,12.0,a_both,miRNA
2569,0.0,a_both,miRNA
2570,10.0,a_both,miRNA
2571,4.0,a_both,miRNA
2572,7.0,a_both,miRNA
2573,2.0,a_both,miRNA
2574,4.0,a_both,miRNA
2575,22.0,a_both,miRNA
2576,2.0,a_both,miRNA
2577,8.0,a_both,miRNA
2578,6.0,a_both,miRNA
2579,2.0,a_both,miRNA
2580,8.0,a_both,miRNA
2581,19.0,a_both,miRNA
2582,2.0,a_both,miRNA
2583,11.0,a_both,miRNA
2584,2.0,a_both,miRNA
2585,10.0,a_both,miRNA
2586,14.0,a_both,miRNA
2587,13.0,a_both,miRNA
2588,14.0,a_both,miRNA
2589,10.0,a_both,miRNA
2590,14.0,a_both,miRNA
2591,4.0,a_both,miRNA
2592,20.0,a_both,miRNA
2593,9.0,a_both,miRNA
2594,16.0,a_both,miRNA
2595,10.0,a_both,miRNA
2596,9.0,a_both,miRNA
2597,3.0,a_both,miRNA
2598,10.0,a_both,miRNA
2599,14.0,a_both,miRNA
2600,12.0,a_both,miRNA
2601,13.0,a_both,miRNA
2602,12.0,a_both,miRNA
2603,8.0,a_both,miRNA
2604,15.0,a_both,miRNA
2605,7.0,a_both,miRNA
2606,16.0,a_both,miRNA
2607,7.0,a_both,miRNA
2608,10.0,a_both,miRNA
2609,8.0,a_both,miRNA
2610,8.0,a_both,miRNA
2611,18.0,a_both,miRNA
2612,0.0,a_both,miRNA
0,4.0,c_in,PGM
1,5.0,c_in,PGM
2,13.0,c_in,PGM
3,9.0,c_in,PGM
4,6.0,c_in,PGM
5,4.0,c_in,PGM
6,6.0,c_in,PGM
7,2.0,c_in,PGM
8,3.0,c_in,PGM
9,0.0,c_in,PGM
10,4.0,c_in,SOLID
11,5.0,c_in,SOLID
12,13.0,c_in,SOLID
13,3.0,c_in,SOLID
14,9.0,c_in,SOLID
15,6.0,c_in,SOLID
16,4.0,c_in,SOLID
17,4.0,c_in,SOLID
18,6.0,c_in,SOLID
19,5.0,c_in,SOLID
20,4.0,c_in,SOLID
21,3.0,c_in,SOLID
22,3.0,c_in,SOLID
23,8.0,c_in,SOLID
24,5.0,c_in,SOLID
25,1.0,c_in,miRNA
26,3.0,c_in,miRNA
27,4.0,c_in,miRNA
28,5.0,c_in,miRNA
29,8.0,c_in,miRNA
30,5.0,c_in,miRNA
31,5.0,c_in,miRNA
32,5.0,c_in,miRNA
33,2.0,c_in,miRNA
34,4.0,c_in,miRNA
35,7.0,c_in,miRNA
36,9.0,c_in,miRNA
37,6.0,c_in,miRNA
38,4.0,c_in,miRNA
39,4.0,c_in,miRNA
40,5.0,c_in,miRNA
41,3.0,c_in,miRNA
42,2.0,c_in,miRNA
43,2.0,c_in,miRNA
44,2.0,c_in,miRNA
45,5.0,c_in,miRNA
46,4.0,c_in,miRNA
47,4.0,c_in,miRNA
48,6.0,c_in,miRNA
49,0.0,c_in,miRNA
50,3.0,c_in,miRNA
51,5.0,c_in,miRNA
52,1.0,c_in,miRNA
53,6.0,c_in,miRNA
54,4.0,c_in,miRNA
55,5.0,c_in,miRNA
56,5.0,c_in,miRNA
57,5.0,c_in,miRNA
58,3.0,c_in,miRNA
59,3.0,c_in,miRNA
60,5.0,c_in,miRNA
61,0.0,c_in,miRNA
62,3.0,c_in,miRNA
63,12.0,c_in,miRNA
64,10.0,c_in,miRNA
65,7.0,c_in,miRNA
66,10.0,c_in,miRNA
67,4.0,c_in,miRNA
68,5.0,c_in,miRNA
69,4.0,c_in,miRNA
70,4.0,c_in,miRNA
71,2.0,c_in,miRNA
72,0.0,c_in,miRNA
73,11.0,c_in,miRNA
74,3.0,c_in,miRNA
75,6.0,c_in,miRNA
76,6.0,c_in,miRNA
77,2.0,c_in,miRNA
78,8.0,c_in,miRNA
79,4.0,c_in,miRNA
80,5.0,c_in,miRNA
81,11.0,c_in,miRNA
82,5.0,c_in,miRNA
83,3.0,c_in,miRNA
84,4.0,c_in,miRNA
85,8.0,c_in,miRNA
86,5.0,c_in,miRNA
87,7.0,c_in,miRNA
88,3.0,c_in,miRNA
89,3.0,c_in,miRNA
90,4.0,c_in,miRNA
91,5.0,c_in,miRNA
92,5.0,c_in,miRNA
93,3.0,c_in,miRNA
94,4.0,c_in,miRNA
95,10.0,c_in,miRNA
96,2.0,c_in,miRNA
97,11.0,c_in,miRNA
98,1.0,c_in,miRNA
99,2.0,c_in,miRNA
100,3.0,c_in,miRNA
101,8.0,c_in,miRNA
102,5.0,c_in,miRNA
103,6.0,c_in,miRNA
104,5.0,c_in,miRNA
105,4.0,c_in,miRNA
106,5.0,c_in,miRNA
107,4.0,c_in,miRNA
108,3.0,c_in,miRNA
109,9.0,c_in,miRNA
110,9.0,c_in,miRNA
111,6.0,c_in,miRNA
112,3.0,c_in,miRNA
113,2.0,c_in,miRNA
114,11.0,c_in,miRNA
115,3.0,c_in,miRNA
116,3.0,c_in,miRNA
117,5.0,c_in,miRNA
118,4.0,c_in,miRNA
119,5.0,c_in,miRNA
120,4.0,c_in,miRNA
121,5.0,c_in,miRNA
122,1.0,c_in,miRNA
123,7.0,c_in,miRNA
124,14.0,c_in,miRNA
125,8.0,c_in,miRNA
126,2.0,c_in,miRNA
127,5.0,c_in,miRNA
128,8.0,c_in,miRNA
129,4.0,c_in,miRNA
130,2.0,c_in,miRNA
131,5.0,c_in,miRNA
132,4.0,c_in,miRNA
133,6.0,c_in,miRNA
134,1.0,c_in,miRNA
135,4.0,c_in,miRNA
136,6.0,c_in,miRNA
137,6.0,c_in,miRNA
138,2.0,c_in,miRNA
139,6.0,c_in,miRNA
140,3.0,c_in,miRNA
141,7.0,c_in,miRNA
142,1.0,c_in,miRNA
143,2.0,c_in,miRNA
144,4.0,c_in,miRNA
145,4.0,c_in,miRNA
146,2.0,c_in,miRNA
147,6.0,c_in,miRNA
148,2.0,c_in,miRNA
149,6.0,c_in,miRNA
150,3.0,c_in,miRNA
151,12.0,c_in,miRNA
152,6.0,c_in,miRNA
153,7.0,c_in,miRNA
154,2.0,c_in,miRNA
155,4.0,c_in,miRNA
156,4.0,c_in,miRNA
157,4.0,c_in,miRNA
158,9.0,c_in,miRNA
159,10.0,c_in,miRNA
160,1.0,c_in,miRNA
161,1.0,c_in,miRNA
162,4.0,c_in,miRNA
163,10.0,c_in,miRNA
164,4.0,c_in,miRNA
165,8.0,c_in,miRNA
166,5.0,c_in,miRNA
167,5.0,c_in,miRNA
168,2.0,c_in,miRNA
169,8.0,c_in,miRNA
170,9.0,c_in,miRNA
171,7.0,c_in,miRNA
172,5.0,c_in,miRNA
173,2.0,c_in,miRNA
174,4.0,c_in,miRNA
175,10.0,c_in,miRNA
176,7.0,c_in,miRNA
177,6.0,c_in,miRNA
178,4.0,c_in,miRNA
179,4.0,c_in,miRNA
180,2.0,c_in,miRNA
181,6.0,c_in,miRNA
182,1.0,c_in,miRNA
183,1.0,c_in,miRNA
184,6.0,c_in,miRNA
185,7.0,c_in,miRNA
186,8.0,c_in,miRNA
187,5.0,c_in,miRNA
188,10.0,c_in,miRNA
189,5.0,c_in,miRNA
190,1.0,c_in,miRNA
191,2.0,c_in,miRNA
192,3.0,c_in,miRNA
193,4.0,c_in,miRNA
194,7.0,c_in,miRNA
195,3.0,c_in,miRNA
196,8.0,c_in,miRNA
197,0.0,c_in,miRNA
198,1.0,c_in,miRNA
199,9.0,c_in,miRNA
200,7.0,c_in,miRNA
201,2.0,c_in,miRNA
202,4.0,c_in,miRNA
203,4.0,c_in,miRNA
204,5.0,c_in,miRNA
205,2.0,c_in,miRNA
206,3.0,c_in,miRNA
207,3.0,c_in,miRNA
208,3.0,c_in,miRNA
209,3.0,c_in,miRNA
210,13.0,c_in,miRNA
211,4.0,c_in,miRNA
212,5.0,c_in,miRNA
213,3.0,c_in,miRNA
214,9.0,c_in,miRNA
215,8.0,c_in,miRNA
216,3.0,c_in,miRNA
217,5.0,c_in,miRNA
218,3.0,c_in,miRNA
219,2.0,c_in,miRNA
220,6.0,c_in,miRNA
221,5.0,c_in,miRNA
222,8.0,c_in,miRNA
223,3.0,c_in,miRNA
224,7.0,c_in,miRNA
225,8.0,c_in,miRNA
226,7.0,c_in,miRNA
227,2.0,c_in,miRNA
228,9.0,c_in,miRNA
229,7.0,c_in,miRNA
230,4.0,c_in,miRNA
231,2.0,c_in,miRNA
232,6.0,c_in,miRNA
233,5.0,c_in,miRNA
234,4.0,c_in,miRNA
235,1.0,c_in,miRNA
236,5.0,c_in,miRNA
237,5.0,c_in,miRNA
238,5.0,c_in,miRNA
239,7.0,c_in,miRNA
240,9.0,c_in,miRNA
241,3.0,c_in,miRNA
242,6.0,c_in,miRNA
243,6.0,c_in,miRNA
244,3.0,c_in,miRNA
245,13.0,c_in,miRNA
246,5.0,c_in,miRNA
247,5.0,c_in,miRNA
248,10.0,c_in,miRNA
249,5.0,c_in,miRNA
250,10.0,c_in,miRNA
251,2.0,c_in,miRNA
252,9.0,c_in,miRNA
253,5.0,c_in,miRNA
254,3.0,c_in,miRNA
255,5.0,c_in,miRNA
256,11.0,c_in,miRNA
257,7.0,c_in,miRNA
258,5.0,c_in,miRNA
259,5.0,c_in,miRNA
260,4.0,c_in,miRNA
261,2.0,c_in,miRNA
262,4.0,c_in,miRNA
263,8.0,c_in,miRNA
264,3.0,c_in,miRNA
265,5.0,c_in,miRNA
266,4.0,c_in,miRNA
267,4.0,c_in,miRNA
268,3.0,c_in,miRNA
269,3.0,c_in,miRNA
270,6.0,c_in,miRNA
271,10.0,c_in,miRNA
272,3.0,c_in,miRNA
273,4.0,c_in,miRNA
274,1.0,c_in,miRNA
275,12.0,c_in,miRNA
276,3.0,c_in,miRNA
277,5.0,c_in,miRNA
278,5.0,c_in,miRNA
279,4.0,c_in,miRNA
280,4.0,c_in,miRNA
281,0.0,c_in,miRNA
282,7.0,c_in,miRNA
283,2.0,c_in,miRNA
284,9.0,c_in,miRNA
285,7.0,c_in,miRNA
286,7.0,c_in,miRNA
287,6.0,c_in,miRNA
288,3.0,c_in,miRNA
289,4.0,c_in,miRNA
290,5.0,c_in,miRNA
291,7.0,c_in,miRNA
292,4.0,c_in,miRNA
293,4.0,c_in,miRNA
294,3.0,c_in,miRNA
295,11.0,c_in,miRNA
296,4.0,c_in,miRNA
297,3.0,c_in,miRNA
298,7.0,c_in,miRNA
299,4.0,c_in,miRNA
300,2.0,c_in,miRNA
301,2.0,c_in,miRNA
302,4.0,c_in,miRNA
303,9.0,c_in,miRNA
304,1.0,c_in,miRNA
305,6.0,c_in,miRNA
306,4.0,c_in,miRNA
307,11.0,c_in,miRNA
308,1.0,c_in,miRNA
309,1.0,c_in,miRNA
310,6.0,c_in,miRNA
311,9.0,c_in,miRNA
312,3.0,c_in,miRNA
313,5.0,c_in,miRNA
314,5.0,c_in,miRNA
315,3.0,c_in,miRNA
316,1.0,c_in,miRNA
317,8.0,c_in,miRNA
318,1.0,c_in,miRNA
319,4.0,c_in,miRNA
320,6.0,c_in,miRNA
321,6.0,c_in,miRNA
322,5.0,c_in,miRNA
323,3.0,c_in,miRNA
324,6.0,c_in,miRNA
325,3.0,c_in,miRNA
326,2.0,c_in,miRNA
327,7.0,c_in,miRNA
328,6.0,c_in,miRNA
329,4.0,c_in,miRNA
330,4.0,c_in,miRNA
331,3.0,c_in,miRNA
332,6.0,c_in,miRNA
333,6.0,c_in,miRNA
334,1.0,c_in,miRNA
335,10.0,c_in,miRNA
336,7.0,c_in,miRNA
337,3.0,c_in,miRNA
338,5.0,c_in,miRNA
339,9.0,c_in,miRNA
340,6.0,c_in,miRNA
341,2.0,c_in,miRNA
342,10.0,c_in,miRNA
343,5.0,c_in,miRNA
344,7.0,c_in,miRNA
345,3.0,c_in,miRNA
346,0.0,c_in,miRNA
347,6.0,c_in,miRNA
348,2.0,c_in,miRNA
349,6.0,c_in,miRNA
350,4.0,c_in,miRNA
351,1.0,c_in,miRNA
352,4.0,c_in,miRNA
353,5.0,c_in,miRNA
354,4.0,c_in,miRNA
355,7.0,c_in,miRNA
356,4.0,c_in,miRNA
357,5.0,c_in,miRNA
358,5.0,c_in,miRNA
359,4.0,c_in,miRNA
360,9.0,c_in,miRNA
361,0.0,c_in,miRNA
362,6.0,c_in,miRNA
363,2.0,c_in,miRNA
364,2.0,c_in,miRNA
365,4.0,c_in,miRNA
366,10.0,c_in,miRNA
367,3.0,c_in,miRNA
368,5.0,c_in,miRNA
369,4.0,c_in,miRNA
370,5.0,c_in,miRNA
371,4.0,c_in,miRNA
372,4.0,c_in,miRNA
373,10.0,c_in,miRNA
374,8.0,c_in,miRNA
375,4.0,c_in,miRNA
376,5.0,c_in,miRNA
377,5.0,c_in,miRNA
378,5.0,c_in,miRNA
379,5.0,c_in,miRNA
380,3.0,c_in,miRNA
381,4.0,c_in,miRNA
382,7.0,c_in,miRNA
383,5.0,c_in,miRNA
384,8.0,c_in,miRNA
385,10.0,c_in,miRNA
386,8.0,c_in,miRNA
387,3.0,c_in,miRNA
388,4.0,c_in,miRNA
389,7.0,c_in,miRNA
390,9.0,c_in,miRNA
391,6.0,c_in,miRNA
392,5.0,c_in,miRNA
393,7.0,c_in,miRNA
394,6.0,c_in,miRNA
395,2.0,c_in,miRNA
396,5.0,c_in,miRNA
397,7.0,c_in,miRNA
398,10.0,c_in,miRNA
399,10.0,c_in,miRNA
400,6.0,c_in,miRNA
401,7.0,c_in,miRNA
402,3.0,c_in,miRNA
403,11.0,c_in,miRNA
404,6.0,c_in,miRNA
405,5.0,c_in,miRNA
406,5.0,c_in,miRNA
407,5.0,c_in,miRNA
408,8.0,c_in,miRNA
409,13.0,c_in,miRNA
410,5.0,c_in,miRNA
411,3.0,c_in,miRNA
412,10.0,c_in,miRNA
413,5.0,c_in,miRNA
414,1.0,c_in,miRNA
415,3.0,c_in,miRNA
416,9.0,c_in,miRNA
417,5.0,c_in,miRNA
418,6.0,c_in,miRNA
419,4.0,c_in,miRNA
420,3.0,c_in,miRNA
421,2.0,c_in,miRNA
422,4.0,c_in,miRNA
423,4.0,c_in,miRNA
424,4.0,c_in,miRNA
425,11.0,c_in,miRNA
426,3.0,c_in,miRNA
427,5.0,c_in,miRNA
428,4.0,c_in,miRNA
429,1.0,c_in,miRNA
430,6.0,c_in,miRNA
431,1.0,c_in,miRNA
432,2.0,c_in,miRNA
433,10.0,c_in,miRNA
434,6.0,c_in,miRNA
435,10.0,c_in,miRNA
436,4.0,c_in,miRNA
437,2.0,c_in,miRNA
438,9.0,c_in,miRNA
439,1.0,c_in,miRNA
440,5.0,c_in,miRNA
441,7.0,c_in,miRNA
442,6.0,c_in,miRNA
443,5.0,c_in,miRNA
444,4.0,c_in,miRNA
445,10.0,c_in,miRNA
446,4.0,c_in,miRNA
447,2.0,c_in,miRNA
448,4.0,c_in,miRNA
449,9.0,c_in,miRNA
450,9.0,c_in,miRNA
451,7.0,c_in,miRNA
452,2.0,c_in,miRNA
453,3.0,c_in,miRNA
454,12.0,c_in,miRNA
455,5.0,c_in,miRNA
456,3.0,c_in,miRNA
457,6.0,c_in,miRNA
458,9.0,c_in,miRNA
459,5.0,c_in,miRNA
460,5.0,c_in,miRNA
461,5.0,c_in,miRNA
462,6.0,c_in,miRNA
463,3.0,c_in,miRNA
464,12.0,c_in,miRNA
465,1.0,c_in,miRNA
466,10.0,c_in,miRNA
467,6.0,c_in,miRNA
468,5.0,c_in,miRNA
469,7.0,c_in,miRNA
470,4.0,c_in,miRNA
471,7.0,c_in,miRNA
472,1.0,c_in,miRNA
473,4.0,c_in,miRNA
474,6.0,c_in,miRNA
475,3.0,c_in,miRNA
476,4.0,c_in,miRNA
477,3.0,c_in,miRNA
478,5.0,c_in,miRNA
479,9.0,c_in,miRNA
480,6.0,c_in,miRNA
481,5.0,c_in,miRNA
482,3.0,c_in,miRNA
483,9.0,c_in,miRNA
484,4.0,c_in,miRNA
485,5.0,c_in,miRNA
486,2.0,c_in,miRNA
487,7.0,c_in,miRNA
488,3.0,c_in,miRNA
489,7.0,c_in,miRNA
490,7.0,c_in,miRNA
491,8.0,c_in,miRNA
492,4.0,c_in,miRNA
493,3.0,c_in,miRNA
494,2.0,c_in,miRNA
495,1.0,c_in,miRNA
496,4.0,c_in,miRNA
497,4.0,c_in,miRNA
498,0.0,c_in,miRNA
499,7.0,c_in,miRNA
500,6.0,c_in,miRNA
501,5.0,c_in,miRNA
502,6.0,c_in,miRNA
503,5.0,c_in,miRNA
504,1.0,c_in,miRNA
505,6.0,c_in,miRNA
506,3.0,c_in,miRNA
507,4.0,c_in,miRNA
508,10.0,c_in,miRNA
509,4.0,c_in,miRNA
510,5.0,c_in,miRNA
511,5.0,c_in,miRNA
512,2.0,c_in,miRNA
513,1.0,c_in,miRNA
514,3.0,c_in,miRNA
515,0.0,c_in,miRNA
516,3.0,c_in,miRNA
517,7.0,c_in,miRNA
518,9.0,c_in,miRNA
519,7.0,c_in,miRNA
520,10.0,c_in,miRNA
521,4.0,c_in,miRNA
522,5.0,c_in,miRNA
523,9.0,c_in,miRNA
524,5.0,c_in,miRNA
525,4.0,c_in,miRNA
526,3.0,c_in,miRNA
527,2.0,c_in,miRNA
528,2.0,c_in,miRNA
529,3.0,c_in,miRNA
530,1.0,c_in,miRNA
531,11.0,c_in,miRNA
532,5.0,c_in,miRNA
533,4.0,c_in,miRNA
534,2.0,c_in,miRNA
535,7.0,c_in,miRNA
536,1.0,c_in,miRNA
537,2.0,c_in,miRNA
538,1.0,c_in,miRNA
539,3.0,c_in,miRNA
540,2.0,c_in,miRNA
541,4.0,c_in,miRNA
542,10.0,c_in,miRNA
543,8.0,c_in,miRNA
544,7.0,c_in,miRNA
545,1.0,c_in,miRNA
546,2.0,c_in,miRNA
547,1.0,c_in,miRNA
548,2.0,c_in,miRNA
549,4.0,c_in,miRNA
550,4.0,c_in,miRNA
551,3.0,c_in,miRNA
552,10.0,c_in,miRNA
553,4.0,c_in,miRNA
554,4.0,c_in,miRNA
555,7.0,c_in,miRNA
556,4.0,c_in,miRNA
557,4.0,c_in,miRNA
558,3.0,c_in,miRNA
559,8.0,c_in,miRNA
560,5.0,c_in,miRNA
561,1.0,c_in,miRNA
562,5.0,c_in,miRNA
563,4.0,c_in,miRNA
564,2.0,c_in,miRNA
565,3.0,c_in,miRNA
566,3.0,c_in,miRNA
567,6.0,c_in,miRNA
568,3.0,c_in,miRNA
569,3.0,c_in,miRNA
570,2.0,c_in,miRNA
571,1.0,c_in,miRNA
572,8.0,c_in,miRNA
573,3.0,c_in,miRNA
574,4.0,c_in,miRNA
575,7.0,c_in,miRNA
576,5.0,c_in,miRNA
577,6.0,c_in,miRNA
578,12.0,c_in,miRNA
579,4.0,c_in,miRNA
580,4.0,c_in,miRNA
581,4.0,c_in,miRNA
582,1.0,c_in,miRNA
583,5.0,c_in,miRNA
584,8.0,c_in,miRNA
585,3.0,c_in,miRNA
586,6.0,c_in,miRNA
587,6.0,c_in,miRNA
588,4.0,c_in,miRNA
589,7.0,c_in,miRNA
590,7.0,c_in,miRNA
591,11.0,c_in,miRNA
592,11.0,c_in,miRNA
593,5.0,c_in,miRNA
594,5.0,c_in,miRNA
595,10.0,c_in,miRNA
596,5.0,c_in,miRNA
597,8.0,c_in,miRNA
598,6.0,c_in,miRNA
599,5.0,c_in,miRNA
600,3.0,c_in,miRNA
601,7.0,c_in,miRNA
602,2.0,c_in,miRNA
603,4.0,c_in,miRNA
604,7.0,c_in,miRNA
605,3.0,c_in,miRNA
606,9.0,c_in,miRNA
607,6.0,c_in,miRNA
608,2.0,c_in,miRNA
609,9.0,c_in,miRNA
610,8.0,c_in,miRNA
611,1.0,c_in,miRNA
612,3.0,c_in,miRNA
613,0.0,c_in,miRNA
614,2.0,c_in,miRNA
615,5.0,c_in,miRNA
616,6.0,c_in,miRNA
617,5.0,c_in,miRNA
618,3.0,c_in,miRNA
619,3.0,c_in,miRNA
620,1.0,c_in,miRNA
621,3.0,c_in,miRNA
622,13.0,c_in,miRNA
623,3.0,c_in,miRNA
624,4.0,c_in,miRNA
625,1.0,c_in,miRNA
626,4.0,c_in,miRNA
627,2.0,c_in,miRNA
628,11.0,c_in,miRNA
629,6.0,c_in,miRNA
630,3.0,c_in,miRNA
631,3.0,c_in,miRNA
632,0.0,c_in,miRNA
633,4.0,c_in,miRNA
634,0.0,c_in,miRNA
635,5.0,c_in,miRNA
636,12.0,c_in,miRNA
637,2.0,c_in,miRNA
638,10.0,c_in,miRNA
639,4.0,c_in,miRNA
640,2.0,c_in,miRNA
641,1.0,c_in,miRNA
642,4.0,c_in,miRNA
643,10.0,c_in,miRNA
644,4.0,c_in,miRNA
645,4.0,c_in,miRNA
646,7.0,c_in,miRNA
647,5.0,c_in,miRNA
648,4.0,c_in,miRNA
649,3.0,c_in,miRNA
650,2.0,c_in,miRNA
651,6.0,c_in,miRNA
652,5.0,c_in,miRNA
653,4.0,c_in,miRNA
654,9.0,c_in,miRNA
655,2.0,c_in,miRNA
656,3.0,c_in,miRNA
657,0.0,c_in,miRNA
658,2.0,c_in,miRNA
659,2.0,c_in,miRNA
660,4.0,c_in,miRNA
661,4.0,c_in,miRNA
662,2.0,c_in,miRNA
663,7.0,c_in,miRNA
664,4.0,c_in,miRNA
665,3.0,c_in,miRNA
666,1.0,c_in,miRNA
667,2.0,c_in,miRNA
668,5.0,c_in,miRNA
669,3.0,c_in,miRNA
670,4.0,c_in,miRNA
671,3.0,c_in,miRNA
672,4.0,c_in,miRNA
673,4.0,c_in,miRNA
674,7.0,c_in,miRNA
675,12.0,c_in,miRNA
676,5.0,c_in,miRNA
677,1.0,c_in,miRNA
678,1.0,c_in,miRNA
679,7.0,c_in,miRNA
680,1.0,c_in,miRNA
681,1.0,c_in,miRNA
682,3.0,c_in,miRNA
683,2.0,c_in,miRNA
684,6.0,c_in,miRNA
685,1.0,c_in,miRNA
686,1.0,c_in,miRNA
687,3.0,c_in,miRNA
688,6.0,c_in,miRNA
689,8.0,c_in,miRNA
690,6.0,c_in,miRNA
691,2.0,c_in,miRNA
692,4.0,c_in,miRNA
693,4.0,c_in,miRNA
694,5.0,c_in,miRNA
695,4.0,c_in,miRNA
696,3.0,c_in,miRNA
697,5.0,c_in,miRNA
698,4.0,c_in,miRNA
699,1.0,c_in,miRNA
700,5.0,c_in,miRNA
701,7.0,c_in,miRNA
702,7.0,c_in,miRNA
703,5.0,c_in,miRNA
704,6.0,c_in,miRNA
705,4.0,c_in,miRNA
706,5.0,c_in,miRNA
707,5.0,c_in,miRNA
708,5.0,c_in,miRNA
709,6.0,c_in,miRNA
710,7.0,c_in,miRNA
711,5.0,c_in,miRNA
712,2.0,c_in,miRNA
713,6.0,c_in,miRNA
714,6.0,c_in,miRNA
715,4.0,c_in,miRNA
716,6.0,c_in,miRNA
717,5.0,c_in,miRNA
718,5.0,c_in,miRNA
719,3.0,c_in,miRNA
720,2.0,c_in,miRNA
721,5.0,c_in,miRNA
722,8.0,c_in,miRNA
723,6.0,c_in,miRNA
724,8.0,c_in,miRNA
725,6.0,c_in,miRNA
726,4.0,c_in,miRNA
727,4.0,c_in,miRNA
728,4.0,c_in,miRNA
729,4.0,c_in,miRNA
730,8.0,c_in,miRNA
731,3.0,c_in,miRNA
732,6.0,c_in,miRNA
733,4.0,c_in,miRNA
734,1.0,c_in,miRNA
735,7.0,c_in,miRNA
736,3.0,c_in,miRNA
737,5.0,c_in,miRNA
738,3.0,c_in,miRNA
739,6.0,c_in,miRNA
740,2.0,c_in,miRNA
741,12.0,c_in,miRNA
742,5.0,c_in,miRNA
743,3.0,c_in,miRNA
744,3.0,c_in,miRNA
745,1.0,c_in,miRNA
746,9.0,c_in,miRNA
747,8.0,c_in,miRNA
748,7.0,c_in,miRNA
749,6.0,c_in,miRNA
750,3.0,c_in,miRNA
751,5.0,c_in,miRNA
752,11.0,c_in,miRNA
753,4.0,c_in,miRNA
754,8.0,c_in,miRNA
755,3.0,c_in,miRNA
756,6.0,c_in,miRNA
757,6.0,c_in,miRNA
758,4.0,c_in,miRNA
759,4.0,c_in,miRNA
760,1.0,c_in,miRNA
761,5.0,c_in,miRNA
762,5.0,c_in,miRNA
763,3.0,c_in,miRNA
764,3.0,c_in,miRNA
765,2.0,c_in,miRNA
766,4.0,c_in,miRNA
767,6.0,c_in,miRNA
768,3.0,c_in,miRNA
769,4.0,c_in,miRNA
770,1.0,c_in,miRNA
771,10.0,c_in,miRNA
772,3.0,c_in,miRNA
773,6.0,c_in,miRNA
774,4.0,c_in,miRNA
775,5.0,c_in,miRNA
776,7.0,c_in,miRNA
777,4.0,c_in,miRNA
778,6.0,c_in,miRNA
779,8.0,c_in,miRNA
780,10.0,c_in,miRNA
781,3.0,c_in,miRNA
782,3.0,c_in,miRNA
783,1.0,c_in,miRNA
784,2.0,c_in,miRNA
785,6.0,c_in,miRNA
786,2.0,c_in,miRNA
787,4.0,c_in,miRNA
788,6.0,c_in,miRNA
789,9.0,c_in,miRNA
